TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,ORDINAL_POSITION
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,TIME_PLAN,NUMBER,19
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,UPDATED_BY,NUMBER,20
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,STATUS,TEXT,21
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,SHARD,TEXT,22
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,RECHARGE_ISP,BOOLEAN,23
PUBLIC,T_ROUTER_USER_MAPPING_SHARD_01,IS_COMMISSION_ELIGIBLE,BOOLEAN,24
PUBLIC,T_STORE,ROUTER_NAS_ID,NUMBER,1
PUBLIC,T_STORE,DEVICE_VERSION,TEXT,2
PUBLIC,T_STORE,DEVICE_TYPE,TEXT,5
PUBLIC,T_STORE,DEVICE_MAC,TEXT,53
PUBLIC,T_STORE_TEMP_DE,ROUTER_NAS_ID,NUMBER,1
PUBLIC,T_STORE_TEMP_DE,DEVICE_VERSION,TEXT,2
PUBLIC,T_STORE_TEMP_DE,DEVICE_TYPE,TEXT,5
PUBLIC,T_STORE_TEMP_DE,DEVICE_MAC,TEXT,53
PUBLIC,T_WG_CUSTOMER,DEVICE_ID,TEXT,7
PUBLIC,T_WG_CUSTOMER_ACTIVE,DEVICE_ID,TEXT,7
PUBLIC,T_WG_CUSTOMER_ARCHIVE,DEVICE_ID,TEXT,7
PUBLIC,T_WG_CUSTOMER_AUDIT,DEVICE_ID,TEXT,7
PUBLIC,T_WG_CUSTOMER_AUDIT_1,DEVICE_ID,TEXT,7
PUBLIC,T_WG_CUSTOMER_AUDIT_ACTIVE,DEVICE_ID,TEXT,8
PUBLIC,T_WG_CUSTOMER_AUDIT_BACKUP_2026_03_19,DEVICE_ID,TEXT,8
PUBLIC,T_WG_CUSTOMER_AUDIT_BACKUP_2026_04_02,DEVICE_ID,TEXT,7
PUBLIC,T_WG_CUSTOMER_AUDIT_DE,DEVICE_ID,TEXT,6
PUBLIC,T_WG_CUSTOMER_AUDIT_NEW,DEVICE_ID,TEXT,7
PUBLIC,T_WG_CUSTOMER_AUDIT_PRE_MIGRATION,DEVICE_ID,TEXT,8
PUBLIC,T_WG_CUSTOMER_BACKUP_2026_03_19,DEVICE_ID,TEXT,7
PUBLIC,T_WG_CUSTOMER_PRE_MIGRATION,DEVICE_ID,TEXT,7
PUBLIC,T_WIOM_LEAD,DEVICE_ID,TEXT,16
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,TRANSITION_DATE,TEXT,1
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,DEVICE_ID,TEXT,2
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,MAC_ID,TEXT,3
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,PARTNER_NAME,TEXT,4
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,LCO_ID,NUMBER,5
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,CITY,TEXT,6
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,PARTNER_ZONE,TEXT,7
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,RETURNED_BY,TEXT,8
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,MONTH,NUMBER,9
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,YEAR,NUMBER,10
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,DEVICE_TYPE,TEXT,11
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,ZONE_BUCKET,TEXT,12
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,GRN_TIME,TEXT,13
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,GRN_LOCATION,TEXT,14
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,IS_BAD,NUMBER,15
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,PUTWAY_TIME,TEXT,16
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,ORDER_CREATED_TIME,TEXT,17
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,ORDER_PACKED_TIME,TEXT,18
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,ORDER_SHIP_TIME,TEXT,19
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,PARTNER_ID,TEXT,20
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,CURRENT_WAREHOUSE_STATE,TEXT,21
PUBLIC,UDHAM_ROUTER_JOURNEY_POST_RETURN,RNK,NUMBER,22
PUBLIC,UNUSABLE_DEVICE_DATE,DEVICE_ID,TEXT,1
PUBLIC,UNUSABLE_DEVICE_DATE_FOR_MIS,DEVICE_ID,TEXT,2
PUBLIC,V2_RATING_BONNUS,lost_devices,NUMBER,5
PUBLIC,V2_RATING_BONNUS_16th,lost_devices,NUMBER,3
PUBLIC,V2_WORK_DEVICE_BONUS,lost_devices,FLOAT,6
PUBLIC,V2_WORK_DEVICE_BONUS,dynamo_lost_devices,NUMBER,7
PUBLIC,V2_WORK_DEVICE_BONUS,device_sla,FLOAT,9
PUBLIC,V2_WORK_DEVICE_BONUS,dynamo_device_percentage,FLOAT,11
PUBLIC,V2_WORK_DEVICE_BONUS,device_bonus,FLOAT,14
PUBLIC,V2_WORK_DEVICE_BONUS,dynamo_device_bonus,FLOAT,15
PUBLIC,V2_WORK_DEVICE_BONUS,device_bonus_mismatch,TEXT,20
PUBLIC,VW_PYROPS_INWARD_AS_TABLE2,SERIALNO,TEXT,37
PUBLIC,VW_PYROPS_INWARD_AS_TABLE2,ITEMSERIALNO,TEXT,46
PUBLIC,VW_PYROPS_INWARD_AS_TABLE2,DEVICEMAC,TEXT,68
PUBLIC,V_COMBINED_CSP_LEDGER,NETBOX_ID,TEXT,20
PUBLIC,V_COMBINED_CSP_LEDGER,DEVICES_ISSUED,NUMBER,24
PUBLIC,V_COMBINED_CSP_LEDGER,DEVICES_RETURNED,NUMBER,25
PUBLIC,V_COMBINED_CSP_LEDGER,DEVICES_PENDING,NUMBER,26
PUBLIC,V_COMBINED_CSP_LEDGER,DEVICE_ID,TEXT,27
PUBLIC,V_CUSTOMER_INFO,DEVICE_ID,TEXT,2
PUBLIC,V_CUSTOMER_INFO_PRE_MIGRATION,DEVICE_ID,TEXT,2
PUBLIC,V_DEVICE_LAST_PING,DEVICE_ID,TEXT,2
PUBLIC,V_SERVICE_TICKET_MODEL_FINAL,ROUTER_NAS_ID,TEXT,18
PUBLIC,V_SERVICE_TICKET_MODEL_FINAL,DEVICE_ID,TEXT,19
PUBLIC,WANI_COMPLIANCE_EVENTS_ENRICHED,DEVICE_NAS_ID,TEXT,5
PUBLIC,WANI_COMPLIANCE_EVENTS_ENRICHED,DEVICE_ID,TEXT,14
PUBLIC,WANI_COMPLIANCE_EVENTS_QA,device_nas_id,TEXT,5
PUBLIC,WAREHOUSE_PHYSICAL_TRACKING,SERIAL_NO,TEXT,3
PUBLIC,WAREHOUSE_PHYSICAL_TRACKING,DEVICE_ID,TEXT,4
PUBLIC,WAREHOUSE_PHYSICAL_TRACKING,DEVICE_MODEL,TEXT,5
PUBLIC,WIOMNET_PAYMENT_HEALTH_WEEKLY,SIGNAL,TEXT,14
PUBLIC,WIOMNET_PAYMENT_HEALTH_WTD,SIGNAL,TEXT,19
PUBLIC,WIOM_DEVICES_LOCATION,DEVICE_ID,TEXT,1
PUBLIC,WIOM_DEVICES_LOCATION,DEVICE_TYPE,TEXT,3
PUBLIC,WIOM_DEVICES_LOCATION_PRE_MIGRATION,DEVICE_ID,TEXT,1
PUBLIC,WIOM_DEVICES_LOCATION_PRE_MIGRATION,DEVICE_TYPE,TEXT,3
PUBLIC,WIOM_DEVICE_DATA,DEVICE_ID,TEXT,2
PUBLIC,WIOM_DEVICE_DATA,DEVICE_TYPE,TEXT,3
PUBLIC,WIOM_DEVICE_DATA,DEVICE_CYCLE,TEXT,43
PUBLIC,WIOM_DEVICE_DATA_LOGS,DEVICE_ID,TEXT,3
PUBLIC,WIOM_DEVICE_DATA_LOGS,DEVICE_TYPE,TEXT,4
PUBLIC,WIOM_DEVICE_DATA_LOGS,DEVICE_CYCLE,TEXT,43
PUBLIC,WIOM_DEVICE_DATA_PRE_MIGRATION,DEVICE_ID,TEXT,2
PUBLIC,WIOM_DEVICE_DATA_PRE_MIGRATION,DEVICE_TYPE,TEXT,3
PUBLIC,WIOM_DEVICE_DATA_PRE_MIGRATION,DEVICE_CYCLE,TEXT,43
PUBLIC,WRITTEN_OFF_DEVICES,DEVICE_ID,TEXT,2
PUBLIC,_PIPEDREAM_CSP_COVERAGE_RAW,KPI_07_NETBOX_CUSTODY_CSPS,NUMBER,7
PUBLIC,_PIPEDREAM_CSP_COVERAGE_RAW,KPI_16_NETBOX_IDLE_CSPS,NUMBER,16
PUBLIC,_PIPEDREAM_DEVICE_SWAP_PTL,DEVICE_ID,TEXT,2
PUBLIC,_PIPEDREAM_PSF_MOM_DISPATCHED_BUNDLE,DEVICES,NUMBER,4
PUBLIC,_PIPEDREAM_PSF_MOM_OPENING_ELIGIBILITY,FIRST_DEVICE_UPDATE,TIMESTAMP_NTZ,8
PUBLIC,_PIPEDREAM_PSF_MOM_P_LOGS,MIGRATION_TIME_FIRST_DEVICE_UPDATE,TIMESTAMP_NTZ,7
PUBLIC,_PIPEDREAM_PSF_MOM_RECEIVED_DEVICES,DEVICES,NUMBER,3
PUBLIC,_PIPEDREAM_PSF_MOM_SS,DEVICE_ID,NUMBER,3
PUBLIC,complaints_nqt,DEVICE_ID,TEXT,14
PUBLIC,customer_queue_reporting_60days,Device ID,TEXT,69
PUBLIC,device_invoice_serial_number_wise,serial,TEXT,1
PUBLIC,kapture_open_tickets_2h,optical_power,TEXT,13
PUBLIC,kapture_open_tickets_2h,device_id,TEXT,14
PUBLIC,pyrops_grn_raw,SerialNo,TEXT,37
PUBLIC,pyrops_grn_raw,ItemSerialNo,TEXT,46
PUBLIC,pyrops_grn_raw,DeviceMAC,TEXT,68
PUBLIC,service_tickets_prob_fake_closure,DEVICE_ID,TEXT,23
PUBLIC,service_tickets_prob_fake_closure_STAGE_4FBEF739,DEVICE_ID,TEXT,23
PUBLIC,service_tickets_prob_fake_closure_STAGE_E2AF8483,DEVICE_ID,TEXT,23
PUBLIC,v2_partner_rating_bonus_dummy,lost_devices,NUMBER,5
PUBLIC,written_off_devices_legacy,device_id,TEXT,2
